user_location,user_description,user_friends,date,tweet,favourites,feeling,month,word_count,char_count,._count,!_count,@_count,'_count,",_count",/_count,?_count,;_count,-_count,)_count,#_count,(_count,emojis,email_count,nickname_count,url_count,hashtag_count,emoji_count,cleaned_tweet,word_count_cleaned,char_count_cleaned,tokens,cleaned_tokens,lemmatized,spacy_lemmatized,lemmatized_pronouns,pos_tags,lemmatized_str,hour,year
,,309,2023-05-14 02:27:11,"until the supreme court struck down biden’s vaccination decree, he tried to demand that we fire all unvaccinated pe… ",343586,0,5,20,140,1,0,0,0,1,3,0,0,0,0,0,0,,0,0,1,0,0,until the supreme court struck down bidens vaccination decree he tried to demand that we fire all unvaccinated pe,19,113,"['until', 'the', 'supreme', 'court', 'struck', 'down', 'bidens', 'vaccination', 'decree', 'he', 'tried', 'to', 'demand', 'that', 'we', 'fire', 'all', 'unvaccinated', 'pe']","['supreme', 'court', 'struck', 'bidens', 'vaccination', 'decree', 'tried', 'demand', 'fire', 'unvaccinated', 'pe']","['supreme', 'court', 'struck', 'bidens', 'vaccination', 'decree', 'tried', 'demand', 'fire', 'unvaccinated', 'pe']",supreme court struck bidens vaccination decree tried demand fire unvaccinated pe,"[('supreme', 'PROPN'), ('court', 'PROPN'), ('struck', 'VERB'), ('bidens', 'NOUN'), ('vaccination', 'NOUN'), ('decree', 'NOUN'), ('tried', 'VERB'), ('demand', 'NOUN'), ('fire', 'NOUN'), ('unvaccinated', 'VERB'), ('pe', 'ADP')]","[('supreme', 'PROPN'), ('court', 'PROPN'), ('struck', 'VERB'), ('bidens', 'NOUN'), ('vaccination', 'NOUN'), ('decree', 'NOUN'), ('tried', 'VERB'), ('demand', 'NOUN'), ('fire', 'NOUN'), ('unvaccinated', 'VERB'), ('pe', 'ADP')]",supreme court struck bidens vaccination decree tried demand fire unvaccinated pe,2,2023
,,309,2023-05-14 02:29:47, good for him! stud at 79 wow.,16608,1,5,8,46,1,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,good for him stud at wow,6,24,"['good', 'for', 'him', 'stud', 'at', 'wow']","['good', 'stud', 'wow']","['good', 'stud', 'wow']",good stud wow,"[('good', 'PROPN'), ('stud', 'PROPN'), ('wow', 'PUNCT')]","[('good', 'PROPN'), ('stud', 'PROPN'), ('wow', 'PUNCT')]",good stud wow,2,2023
,,309,2023-05-14 02:30:08, absolutely,28393,1,5,2,19,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,absolutely,1,10,['absolutely'],['absolutely'],['absolutely'],absolutely,"[('absolutely', 'ADV')]","[('absolutely', 'ADV')]",absolutely,2,2023
,,309,2023-05-14 02:30:53, incredible outfit,4789,1,5,3,27,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,incredible outfit,2,17,"['incredible', 'outfit']","['incredible', 'outfit']","['incredible', 'outfit']",incredible outfit,"[('incredible', 'ADJ'), ('outfit', 'NOUN')]","[('incredible', 'ADJ'), ('outfit', 'NOUN')]",incredible outfit,2,2023
,,309,2023-05-14 02:40:23,"poetry with quill 🪶 
written on rose 🌹 
with my blood 🩸 ",46802,1,5,13,79,1,0,0,0,0,3,0,0,0,0,0,0,🪶🌹🩸,0,0,1,0,1,poetry with quill written on rose with my blood,9,47,"['poetry', 'with', 'quill', 'written', 'on', 'rose', 'with', 'my', 'blood']","['poetry', 'quill', 'written', 'rose', 'blood']","['poetry', 'quill', 'written', 'rose', 'blood']",poetry quill written rose blood,"[('poetry', 'NOUN'), ('quill', 'NOUN'), ('written', 'VERB'), ('rose', 'VERB'), ('blood', 'NOUN')]","[('poetry', 'NOUN'), ('quill', 'NOUN'), ('written', 'VERB'), ('rose', 'VERB'), ('blood', 'NOUN')]",poetry quill written rose blood,2,2023
,,309,2023-05-14 02:45:31, oh the irony is too much 🥲🤣,128788,1,5,8,39,0,0,1,0,0,0,0,0,0,0,0,0,🥲🤣,0,1,0,0,2,oh the irony is too much,6,24,"['oh', 'the', 'irony', 'is', 'too', 'much']","['oh', 'irony', 'much']","['oh', 'irony', 'much']",oh irony much,"[('oh', 'INTJ'), ('irony', 'NOUN'), ('much', 'ADV')]","[('oh', 'INTJ'), ('irony', 'NOUN'), ('much', 'ADV')]",oh irony much,2,2023
,,309,2023-05-14 16:32:34,♥️♥️ happy mother’s day! ♥️♥️,476184,1,5,5,29,0,1,0,0,0,0,0,0,0,0,0,0,♥️♥️♥️♥️,0,0,0,0,0,happy mothers day,3,17,"['happy', 'mothers', 'day']","['happy', 'mothers', 'day']","['happy', 'mother', 'day']",happy mother day,"[('happy', 'ADJ'), ('mother', 'NOUN'), ('day', 'NOUN')]","[('happy', 'ADJ'), ('mother', 'NOUN'), ('day', 'NOUN')]",happy mother day,16,2023
,,309,2023-05-14 16:35:08," i have a longer analysis on this, but too long for a short post",22108,0,5,15,77,0,0,1,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,i have a longer analysis on this but too long for a short post,14,62,"['i', 'have', 'a', 'longer', 'analysis', 'on', 'this', 'but', 'too', 'long', 'for', 'a', 'short', 'post']","['longer', 'analysis', 'long', 'short', 'post']","['longer', 'analysis', 'long', 'short', 'post']",longer analysis long short post,"[('longer', 'ADJ'), ('analysis', 'VERB'), ('long', 'ADJ'), ('short', 'ADJ'), ('post', 'NOUN')]","[('longer', 'ADJ'), ('analysis', 'VERB'), ('long', 'ADJ'), ('short', 'ADJ'), ('post', 'NOUN')]",longer analysis long short post,16,2023
,,309,2023-05-15 18:54:59, cool. features you mention are coming within a week or two.,15179,1,5,12,66,2,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,cool features you mention are coming within a week or two,11,57,"['cool', 'features', 'you', 'mention', 'are', 'coming', 'within', 'a', 'week', 'or', 'two']","['cool', 'features', 'mention', 'coming', 'within', 'week', 'two']","['cool', 'feature', 'mention', 'coming', 'within', 'week', 'two']",cool feature mention coming within week two,"[('cool', 'ADJ'), ('feature', 'NOUN'), ('mention', 'NOUN'), ('coming', 'VERB'), ('within', 'ADP'), ('week', 'NOUN'), ('two', 'NUM')]","[('cool', 'ADJ'), ('feature', 'NOUN'), ('mention', 'NOUN'), ('coming', 'VERB'), ('within', 'ADP'), ('week', 'NOUN'), ('two', 'NUM')]",cool feature mention coming within week two,18,2023
,,309,2023-05-15 19:37:23, it was an honor to meet!,38754,1,5,7,40,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,it was an honor to meet,6,23,"['it', 'was', 'an', 'honor', 'to', 'meet']","['honor', 'meet']","['honor', 'meet']",honor meet,"[('honor', 'NOUN'), ('meet', 'VERB')]","[('honor', 'NOUN'), ('meet', 'VERB')]",honor meet,19,2023
,,309,2023-05-16 00:57:52," i’m not doing an interview with cnbc, the organization, i’m doing an interview with david faber at a… ",20495,0,5,20,140,1,0,1,0,2,3,0,0,0,0,0,0,,0,1,1,0,0,im not doing an interview with cnbc the organization im doing an interview with david faber at a,18,96,"['im', 'not', 'doing', 'an', 'interview', 'with', 'cnbc', 'the', 'organization', 'im', 'doing', 'an', 'interview', 'with', 'david', 'faber', 'at', 'a']","['im', 'interview', 'cnbc', 'organization', 'im', 'interview', 'david', 'faber']","['im', 'interview', 'cnbc', 'organization', 'im', 'interview', 'david', 'faber']",im interview cnbc organization im interview david faber,"[('i', 'PRON'), ('m', 'VERB'), ('interview', 'PROPN'), ('cnbc', 'PROPN'), ('organization', 'PROPN'), ('i', 'PRON'), ('m', 'VERB'), ('interview', 'NOUN'), ('david', 'PROPN'), ('faber', 'PROPN')]","[('i', 'PRON'), ('m', 'VERB'), ('interview', 'PROPN'), ('cnbc', 'PROPN'), ('organization', 'PROPN'), ('i', 'PRON'), ('m', 'VERB'), ('interview', 'NOUN'), ('david', 'PROPN'), ('faber', 'PROPN')]",im interview cnbc organization im interview david faber,0,2023
,,309,2023-05-16 01:03:12, coming soon,5158,1,5,3,18,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,coming soon,2,11,"['coming', 'soon']","['coming', 'soon']","['coming', 'soon']",coming soon,"[('coming', 'VERB'), ('soon', 'ADV')]","[('coming', 'VERB'), ('soon', 'ADV')]",coming soon,1,2023
,,309,2023-05-16 01:17:20, good thread,2918,1,5,3,20,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,good thread,2,11,"['good', 'thread']","['good', 'thread']","['good', 'thread']",good thread,"[('good', 'ADJ'), ('thread', 'NOUN')]","[('good', 'ADJ'), ('thread', 'NOUN')]",good thread,1,2023
,,309,2023-05-16 01:18:07, it’s pretty good tbh,18633,1,5,5,35,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,its pretty good tbh,4,19,"['its', 'pretty', 'good', 'tbh']","['pretty', 'good', 'tbh']","['pretty', 'good', 'tbh']",pretty good tbh,"[('pretty', 'ADV'), ('good', 'ADJ'), ('tbh', 'NOUN')]","[('pretty', 'ADV'), ('good', 'ADJ'), ('tbh', 'NOUN')]",pretty good tbh,1,2023
,,309,2023-05-16 01:31:51,"tesla powerwall does the seem for individual homes (if you have the backup switch installed)
 ",43814,1,5,17,140,2,0,0,0,0,6,0,0,0,1,0,1,,0,0,2,0,0,tesla powerwall does the seem for individual homes if you have the backup switch installed,15,90,"['tesla', 'powerwall', 'does', 'the', 'seem', 'for', 'individual', 'homes', 'if', 'you', 'have', 'the', 'backup', 'switch', 'installed']","['tesla', 'powerwall', 'seem', 'individual', 'homes', 'backup', 'switch', 'installed']","['tesla', 'powerwall', 'seem', 'individual', 'home', 'backup', 'switch', 'installed']",tesla powerwall seem individual home backup switch installed,"[('tesla', 'PROPN'), ('powerwall', 'PROPN'), ('seem', 'VERB'), ('individual', 'ADJ'), ('home', 'NOUN'), ('backup', 'NOUN'), ('switch', 'NOUN'), ('installed', 'VERB')]","[('tesla', 'PROPN'), ('powerwall', 'PROPN'), ('seem', 'VERB'), ('individual', 'ADJ'), ('home', 'NOUN'), ('backup', 'NOUN'), ('switch', 'NOUN'), ('installed', 'VERB')]",tesla powerwall seem individual home backup switch installed,1,2023
,,309,2023-05-16 01:39:57, true,49661,1,5,2,20,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,true,1,4,['true'],['true'],['true'],true,"[('true', 'ADJ')]","[('true', 'ADJ')]",true,1,2023
,,309,2023-05-16 01:49:42," this is idiotic on so many levels:

1. that cretin never advised me on anything whatsoever. 

2. th… ",31073,0,5,20,140,4,0,1,0,0,3,0,0,0,0,0,0,,0,1,1,0,0,this is idiotic on so many levels that cretin never advised me on anything whatsoever th,16,88,"['this', 'is', 'idiotic', 'on', 'so', 'many', 'levels', 'that', 'cretin', 'never', 'advised', 'me', 'on', 'anything', 'whatsoever', 'th']","['idiotic', 'many', 'levels', 'cretin', 'never', 'advised', 'anything', 'whatsoever', 'th']","['idiotic', 'many', 'level', 'cretin', 'never', 'advised', 'anything', 'whatsoever', 'th']",idiotic many level cretin never advised anything whatsoever th,"[('idiotic', 'ADJ'), ('many', 'ADJ'), ('level', 'NOUN'), ('cretin', 'PROPN'), ('never', 'ADV'), ('advised', 'VERB'), ('anything', 'PRON'), ('whatsoever', 'ADV'), ('th', 'NOUN')]","[('idiotic', 'ADJ'), ('many', 'ADJ'), ('level', 'NOUN'), ('cretin', 'PROPN'), ('never', 'ADV'), ('advised', 'VERB'), ('anything', 'PRON'), ('whatsoever', 'ADV'), ('th', 'NOUN')]",idiotic many level cretin never advised anything whatsoever th,1,2023
,,309,2023-05-16 01:59:17, that is odd,19147,0,5,4,26,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,that is odd,3,11,"['that', 'is', 'odd']",['odd'],['odd'],odd,"[('odd', 'ADJ')]","[('odd', 'ADJ')]",odd,1,2023
,,309,2023-05-16 02:02:31,soros reminds me of magneto,320609,0,5,5,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,soros reminds me of magneto,5,27,"['soros', 'reminds', 'me', 'of', 'magneto']","['soros', 'reminds', 'magneto']","['soros', 'reminds', 'magneto']",soros reminds magneto,"[('soros', 'PROPN'), ('reminds', 'VERB'), ('magneto', 'PROPN')]","[('soros', 'PROPN'), ('reminds', 'VERB'), ('magneto', 'PROPN')]",soros reminds magneto,2,2023
,,309,2023-05-16 02:11:58," we’ve pushed harder for free speech than any other internet company, including wokipedia ",60390,1,5,15,112,0,0,2,0,1,0,0,0,0,0,0,0,,0,2,0,0,0,weve pushed harder for free speech than any other internet company including wokipedia,13,86,"['weve', 'pushed', 'harder', 'for', 'free', 'speech', 'than', 'any', 'other', 'internet', 'company', 'including', 'wokipedia']","['weve', 'pushed', 'harder', 'free', 'speech', 'internet', 'company', 'including', 'wokipedia']","['weve', 'pushed', 'harder', 'free', 'speech', 'internet', 'company', 'including', 'wokipedia']",weve pushed harder free speech internet company including wokipedia,"[('we', 'PRON'), ('ve', 'VERB'), ('pushed', 'VERB'), ('harder', 'ADJ'), ('free', 'ADJ'), ('speech', 'NOUN'), ('internet', 'NOUN'), ('company', 'NOUN'), ('including', 'VERB'), ('wokipedia', 'NOUN')]","[('we', 'PRON'), ('ve', 'VERB'), ('pushed', 'VERB'), ('harder', 'ADJ'), ('free', 'ADJ'), ('speech', 'NOUN'), ('internet', 'NOUN'), ('company', 'NOUN'), ('including', 'VERB'), ('wokipedia', 'NOUN')]",weve pushed harder free speech internet company including wokipedia,2,2023
,,309,2023-05-16 02:14:29, you assume they are good intentions. they are not. he wants to erode the very fabric of civilization. soros hates humanity.,109150,0,5,22,137,4,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,you assume they are good intentions they are not he wants to erode the very fabric of civilization soros hates humanity,21,119,"['you', 'assume', 'they', 'are', 'good', 'intentions', 'they', 'are', 'not', 'he', 'wants', 'to', 'erode', 'the', 'very', 'fabric', 'of', 'civilization', 'soros', 'hates', 'humanity']","['assume', 'good', 'intentions', 'wants', 'erode', 'fabric', 'civilization', 'soros', 'hates', 'humanity']","['assume', 'good', 'intention', 'want', 'erode', 'fabric', 'civilization', 'soros', 'hate', 'humanity']",assume good intention want erode fabric civilization soros hate humanity,"[('assume', 'VERB'), ('good', 'ADJ'), ('intention', 'NOUN'), ('want', 'VERB'), ('erode', 'ADJ'), ('fabric', 'NOUN'), ('civilization', 'NOUN'), ('soros', 'PROPN'), ('hate', 'VERB'), ('humanity', 'NOUN')]","[('assume', 'VERB'), ('good', 'ADJ'), ('intention', 'NOUN'), ('want', 'VERB'), ('erode', 'ADJ'), ('fabric', 'NOUN'), ('civilization', 'NOUN'), ('soros', 'PROPN'), ('hate', 'VERB'), ('humanity', 'NOUN')]",assume good intention want erode fabric civilization soros hate humanity,2,2023
,,309,2023-05-16 02:20:46, fair point 😂,12961,1,5,4,24,0,0,1,0,0,0,0,0,0,0,0,0,😂,0,1,0,0,1,fair point,2,10,"['fair', 'point']","['fair', 'point']","['fair', 'point']",fair point,"[('fair', 'ADJ'), ('point', 'NOUN')]","[('fair', 'ADJ'), ('point', 'NOUN')]",fair point,2,2023
,,309,2023-05-16 02:30:41, rightly so,67586,1,5,3,21,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,rightly so,2,10,"['rightly', 'so']",['rightly'],['rightly'],rightly,"[('rightly', 'ADV')]","[('rightly', 'ADV')]",rightly,2,2023
,,309,2023-05-16 02:35:41, accurate,43838,1,5,2,25,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,accurate,1,8,['accurate'],['accurate'],['accurate'],accurate,"[('accurate', 'ADJ')]","[('accurate', 'ADJ')]",accurate,2,2023
,,309,2023-05-16 02:37:10, interesting,4932,1,5,2,27,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,interesting,1,11,['interesting'],['interesting'],['interesting'],interesting,"[('interesting', 'ADJ')]","[('interesting', 'ADJ')]",interesting,2,2023
,,309,2023-05-16 04:52:13," rightly so. the disaster that is downtown sf, once beatiful and thriving, now a derelict zombie apocalyp… ",159774,0,5,19,140,2,0,1,0,2,3,0,0,0,0,0,0,,0,1,1,0,0,rightly so the disaster that is downtown sf once beatiful and thriving now a derelict zombie apocalyp,17,101,"['rightly', 'so', 'the', 'disaster', 'that', 'is', 'downtown', 'sf', 'once', 'beatiful', 'and', 'thriving', 'now', 'a', 'derelict', 'zombie', 'apocalyp']","['rightly', 'disaster', 'downtown', 'sf', 'beatiful', 'thriving', 'derelict', 'zombie', 'apocalyp']","['rightly', 'disaster', 'downtown', 'sf', 'beatiful', 'thriving', 'derelict', 'zombie', 'apocalyp']",rightly disaster downtown sf beatiful thriving derelict zombie apocalyp,"[('rightly', 'ADV'), ('disaster', 'NOUN'), ('downtown', 'NOUN'), ('sf', 'PROPN'), ('beatiful', 'PROPN'), ('thriving', 'VERB'), ('derelict', 'NOUN'), ('zombie', 'NOUN'), ('apocalyp', 'NOUN')]","[('rightly', 'ADV'), ('disaster', 'NOUN'), ('downtown', 'NOUN'), ('sf', 'PROPN'), ('beatiful', 'PROPN'), ('thriving', 'VERB'), ('derelict', 'NOUN'), ('zombie', 'NOUN'), ('apocalyp', 'NOUN')]",rightly disaster downtown sf beatiful thriving derelict zombie apocalyp,4,2023
,,309,2023-05-16 16:25:04,  accurate,24326,1,5,3,19,0,0,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,accurate,1,8,['accurate'],['accurate'],['accurate'],accurate,"[('accurate', 'ADJ')]","[('accurate', 'ADJ')]",accurate,16,2023
,,309,2023-05-16 16:26:20, subscribe to tim urban – he’s awesome!,4645,1,5,8,50,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,subscribe to tim urban hes awesome,6,34,"['subscribe', 'to', 'tim', 'urban', 'hes', 'awesome']","['subscribe', 'tim', 'urban', 'hes', 'awesome']","['subscribe', 'tim', 'urban', 'he', 'awesome']",subscribe tim urban he awesome,"[('subscribe', 'PROPN'), ('tim', 'PROPN'), ('urban', 'PROPN'), ('he', 'PRON'), ('awesome', 'ADV')]","[('subscribe', 'PROPN'), ('tim', 'PROPN'), ('urban', 'PROPN'), ('he', 'PRON'), ('awesome', 'ADV')]",subscribe tim urban he awesome,16,2023
,,309,2023-05-16 17:10:24, good questions,4247,1,5,3,29,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,good questions,2,14,"['good', 'questions']","['good', 'questions']","['good', 'question']",good question,"[('good', 'ADJ'), ('question', 'NOUN')]","[('good', 'ADJ'), ('question', 'NOUN')]",good question,17,2023
,,309,2023-05-16 17:26:47, don’t spend that $4 all at once 🤣,5888,0,5,9,44,0,0,1,0,0,0,0,0,0,0,0,0,🤣,0,1,0,0,1,dont spend that all at once,6,27,"['dont', 'spend', 'that', 'all', 'at', 'once']","['dont', 'spend']","['dont', 'spend']",dont spend,"[('do', 'AUX'), ('nt', 'PART'), ('spend', 'VERB')]","[('do', 'AUX'), ('nt', 'PART'), ('spend', 'VERB')]",dont spend,17,2023
,,309,2023-05-16 17:29:59," the massive jump in monthly payments for a 30 year mortgage, due to high interest rates, obviously grea… ",36951,1,5,20,140,1,0,1,0,2,3,0,0,0,0,0,0,,0,1,1,0,0,the massive jump in monthly payments for a year mortgage due to high interest rates obviously grea,17,98,"['the', 'massive', 'jump', 'in', 'monthly', 'payments', 'for', 'a', 'year', 'mortgage', 'due', 'to', 'high', 'interest', 'rates', 'obviously', 'grea']","['massive', 'jump', 'monthly', 'payments', 'year', 'mortgage', 'due', 'high', 'interest', 'rates', 'obviously', 'grea']","['massive', 'jump', 'monthly', 'payment', 'year', 'mortgage', 'due', 'high', 'interest', 'rate', 'obviously', 'grea']",massive jump monthly payment year mortgage due high interest rate obviously grea,"[('massive', 'ADJ'), ('jump', 'NOUN'), ('monthly', 'ADJ'), ('payment', 'NOUN'), ('year', 'NOUN'), ('mortgage', 'NOUN'), ('due', 'ADJ'), ('high', 'ADJ'), ('interest', 'NOUN'), ('rate', 'NOUN'), ('obviously', 'ADV'), ('grea', 'VERB')]","[('massive', 'ADJ'), ('jump', 'NOUN'), ('monthly', 'ADJ'), ('payment', 'NOUN'), ('year', 'NOUN'), ('mortgage', 'NOUN'), ('due', 'ADJ'), ('high', 'ADJ'), ('interest', 'NOUN'), ('rate', 'NOUN'), ('obviously', 'ADV'), ('grea', 'VERB')]",massive jump monthly payment year mortgage due high interest rate obviously grea,17,2023
,,309,2023-05-16 17:30:59, a classic,2662,1,5,3,23,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,a classic,2,9,"['a', 'classic']",['classic'],['classic'],classic,"[('classic', 'NOUN')]","[('classic', 'NOUN')]",classic,17,2023
,,309,2023-05-16 17:32:32,"as more satellites & ground stations are added, latency & jitter will improve. goal is <20ms latency. ",43779,0,5,18,136,3,0,0,0,1,3,0,3,0,0,0,0,,0,0,1,0,0,as more satellites ground stations are added latency jitter will improve goal is ms latency,15,91,"['as', 'more', 'satellites', 'ground', 'stations', 'are', 'added', 'latency', 'jitter', 'will', 'improve', 'goal', 'is', 'ms', 'latency']","['satellites', 'ground', 'stations', 'added', 'latency', 'jitter', 'improve', 'goal', 'ms', 'latency']","['satellite', 'ground', 'station', 'added', 'latency', 'jitter', 'improve', 'goal', 'm', 'latency']",satellite ground station added latency jitter improve goal m latency,"[('satellite', 'NOUN'), ('ground', 'NOUN'), ('station', 'NOUN'), ('added', 'VERB'), ('latency', 'NOUN'), ('jitter', 'NOUN'), ('improve', 'VERB'), ('goal', 'NOUN'), ('m', 'PROPN'), ('latency', 'NOUN')]","[('satellite', 'NOUN'), ('ground', 'NOUN'), ('station', 'NOUN'), ('added', 'VERB'), ('latency', 'NOUN'), ('jitter', 'NOUN'), ('improve', 'VERB'), ('goal', 'NOUN'), ('m', 'PROPN'), ('latency', 'NOUN')]",satellite ground station added latency jitter improve goal m latency,17,2023
,,309,2023-05-16 17:33:38, countries should be doubling down on nuclear! france is making smart moves in this regard.,110271,1,5,16,107,1,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,countries should be doubling down on nuclear france is making smart moves in this regard,15,88,"['countries', 'should', 'be', 'doubling', 'down', 'on', 'nuclear', 'france', 'is', 'making', 'smart', 'moves', 'in', 'this', 'regard']","['countries', 'doubling', 'nuclear', 'france', 'making', 'smart', 'moves', 'regard']","['country', 'doubling', 'nuclear', 'france', 'making', 'smart', 'move', 'regard']",country doubling nuclear france making smart move regard,"[('country', 'NOUN'), ('doubling', 'VERB'), ('nuclear', 'ADJ'), ('france', 'PROPN'), ('making', 'VERB'), ('smart', 'ADJ'), ('move', 'NOUN'), ('regard', 'NOUN')]","[('country', 'NOUN'), ('doubling', 'VERB'), ('nuclear', 'ADJ'), ('france', 'PROPN'), ('making', 'VERB'), ('smart', 'ADJ'), ('move', 'NOUN'), ('regard', 'NOUN')]",country doubling nuclear france making smart move regard,17,2023
,,309,2023-05-16 17:54:51,     even the ai community doesn’t understand,8752,0,5,11,89,0,0,5,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,even the ai community doesnt understand,6,39,"['even', 'the', 'ai', 'community', 'doesnt', 'understand']","['even', 'ai', 'community', 'doesnt', 'understand']","['even', 'ai', 'community', 'doesnt', 'understand']",even ai community doesnt understand,"[('even', 'ADV'), ('ai', 'VERB'), ('community', 'NOUN'), ('does', 'AUX'), ('nt', 'PART'), ('understand', 'VERB')]","[('even', 'ADV'), ('ai', 'VERB'), ('community', 'NOUN'), ('does', 'AUX'), ('nt', 'PART'), ('understand', 'VERB')]",even ai community doesnt understand,17,2023
